V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;V256;V257;V258;V259;V260;V261;V262;V263;V264;V265;V266;V267;V268;V269;V270;V271;V272;V273;V274;V275;V276;V277;V278;V279;V280;V281;V282;V283;V284;V285;V286;V287;V288;V289;V290;V291;V292;V293;V294;V295;V296;V297;V298;V299;V300;V301;V302
Sample.Name;plate;Feature1;Feature2;Feature3;Feature4;Feature5;Feature6;Feature7;Feature8;Feature9;Feature11.4767789999;Feature11;Feature12;Feature13;Feature14;Feature15;Feature16;Feature17;Feature18;Feature19;Feature21.4767789999;Feature21;Feature22;Feature23;Feature24;Feature25;Feature26;Feature27;Feature28;Feature29;Feature31.4767789999;Feature31;Feature32;Feature33;Feature34;Feature35;Feature36;Feature37;Feature38;Feature39;Feature41.4767789999;Feature41;Feature42;Feature43;Feature44;Feature45;Feature46;Feature47;Feature48;Feature49;Feature50;Feature51;Feature52;Feature53;Feature54;Feature55;Feature56;Feature57;Feature58;Feature59;Feature60;Feature61;Feature62;Feature63;Feature64;Feature65;Feature66;Feature67;Feature68;Feature69;Feature70;Feature71;Feature72;Feature73;Feature74;Feature75;Feature76;Feature77;Feature78;Feature79;Feature80;Feature81;Feature82;Feature83;Feature84;Feature85;Feature86;Feature87;Feature88;Feature89;Feature90;Feature91;Feature92;Feature93;Feature94;Feature95;Feature96;Feature97;Feature98;Feature99;Feature100;Feature101;Feature102;Feature103;Feature104;Feature105;Feature106;Feature107;Feature108;Feature109;Feature110;Feature111;Feature112;Feature113;Feature114;Feature115;Feature116;Feature117;Feature118;Feature119;Feature120;Feature121;Feature122;Feature123;Feature124;Feature125;Feature126;Feature127;Feature128;Feature129;Feature130;Feature131;Feature132;Feature133;Feature134;Feature135;Feature136;Feature137;Feature138;Feature139;Feature140;Feature141;Feature142;Feature143;Feature144;Feature145;Feature146;Feature147;Feature148;Feature149;Feature150;Feature151;Feature152;Feature153;Feature154;Feature155;Feature156;Feature157;Feature158;Feature159;Feature160;Feature161;Feature162;Feature163;Feature164;Feature165;Feature166;Feature167;Feature168;Feature169;Feature170;Feature171;Feature172;Feature173;Feature174;Feature175;Feature176;Feature177;Feature178;Feature179;Feature180;Feature181;Feature182;Feature183;Feature184;Feature185;Feature186;Feature187;Feature188;Feature189;Feature190;Feature191;Feature192;Feature193;Feature194;Feature195;Feature196;Feature197;Feature198;Feature199;Feature200;Feature201;Feature202;Feature203;Feature204;Feature205;Feature206;Feature207;Feature208;Feature209;Feature210;Feature211;Feature212;Feature213;Feature214;Feature215;Feature216;Feature217;Feature218;Feature219;Feature220;Feature221;Feature222;Feature223;Feature224;Feature225;Feature226;Feature227;Feature228;Feature229;Feature230;Feature231;Feature232;Feature233;Feature234;Feature235;Feature236;Feature237;Feature238;Feature239;Feature240;Feature241;Feature242;Feature243;Feature244;Feature245;Feature246;Feature247;Feature248;Feature249;Feature250;Feature251;Feature252;Feature253;Feature254;Feature255;Feature256;Feature257;Feature258;Feature259;Feature260;Feature261;Feature262;Feature263;Feature264;Feature265;Feature266;Feature267;Feature268;Feature269;Feature270;Feature271;Feature272;Feature273;Feature274;Feature275;Feature276;Feature277;Feature278;Feature279;Feature280;Feature281;Feature282;Feature283;Feature284;Feature285;Feature286;Feature287;Feature288;Feature289;Feature290;Feature291;Feature292;Feature293;Feature294;Feature295;Feature296;Feature297;Feature298;Feature299;Feature300
Sample1;D:/plate1.xlsx;4.903820392;6.293963648;6.360982055;7.185946737;5.875944563;7.787199268;9.006733303;5.308226287;8.322248976;9.423685349;5.836471227;6.334138831;8.32787719;6.461893192;5.269123567;8.771188097;5.966334286;6.091396131;7.149833069;12.64242091;7.357061912;11.8838395;5.677617177;6.235763317;7.876170837;6.575676648;7.35604542;4.925583666;7.737796064;8.231140766;3.94084826;5.693335132;6.869417108;5.262994792;3.627798402;6.484733033;6.030426941;5.799930795;7.645111283;6.393486875;3.969036897;7.363298561;7.793091137;5.788709757;8.81375564;6.042203408;9.329772216;5.861633614;8.176025862;6.72224421;5.538579094;6.21436118;7.343380022;6.727183223;7.394814766;7.05003997;7.747017274;5.734781535;6.220733782;5.813518235;5.969981861;9.388281619;6.434414057;6.322218174;4.416769719;5.469416967;8.265392833;8.433164843;6.779105227;7.770768844;5.412216452;10.09085045;8.462962581;8.210034874;8.872038511;5.58719384;5.004038853;6.900569343;7.429480702;4.106358556;8.088016069;5.947919801;5.814124217;6.55722227;8.58116863;6.405610477;4.709292929;6.614700031;4.456456307;5.53704796;4.800884;5.815872671;8.934044041;5.064393509;4.302530018;6.078943076;6.362894347;5.289858035;5.327262292;6.083719379;6.210502751;6.230142495;4.581973449;6.813184287;3.924842648;8.126909836;6.900569343;4.37798041;7.158100342;7.086205415;4.591014866;5.975659918;6.966000779;9.341752164;9.541266028;7.466887716;6.862557283;7.232493495;7.598661934;10.43564803;5.289626566;4.69766885;6.365274446;6.381364923;7.454395095;9.402640838;3.947041261;7.116719787;8.290381961;7.201209511;5.633140404;6.868491786;4.280822246;7.29393048;7.361265419;9.665745374;7.742623594;7.534663441;7.156844261;4.492759467;6.348814523;7.031288774;5.990677583;4.47948778;8.79770254;6.326069571;8.659308833;7.902191457;5.932630297;4.143685247;9.588386571;4.02469239;8.366698398;4.304130075;6.140363353;8.366688797;5.857497755;6.777569294;7.667245916;5.653544145;7.990944471;12.05239863;5.036352127;6.259414784;7.000215378;3.735100633;7.37813332;7.792234971;4.873161036;5.450255793;8.357094722;8.74993403;8.260896187;5.746948519;8.227399565;5.62739233;4.30403177;7.605880812;10.31970023;9.630241434;5.550100603;6.521047229;8.0670854;6.043147294;9.547555756;6.60550056;6.730190583;7.024849515;4.511686479;6.398011917;7.709923858;5.564950853;4.525246191;6.220129291;9.096292367;10.33320731;7.939064699;5.18977635;5.003203912;7.046615332;5.777348046;8.462962581;7.746439237;6.154563143;5.789909206;6.60832992;8.819599507;7.907991901;5.153107005;6.956042824;5.013134521;9.349208908;7.790210437;5.897758099;6.371588878;9.837191137;4.880791115;6.135873351;5.078846772;6.113684747;5.326603022;5.494306148;8.511447303;7.592658721;5.828520041;7.820391545;8.853026959;5.384356373;7.551212259;5.653581375;7.470283056;7.076331598;8.62946914;5.616258315;4.012735795;7.788289504;7.747017274;5.828520041;4.61255475;5.378878247;8.176025862;7.276795179;3.914963326;4.927362462;7.461508745;5.55169052;5.317341109;7.868420251;6.159025526;7.112380964;10.45868785;7.81550454;4.657391745;7.429910976;4.363754659;7.394600396;8.56540287;5.012918036;4.772034315;10.72177088;6.249755025;5.13169345;5.245674486;4.616097611;8.617447962;5.874358372;8.10899152;9.069806928;7.572382189;7.847693236;6.724236564;8.191054577;9.145119187;6.392534856;6.540434634;8.030911962;8.499812934;10.60721052;5.856660509;6.323703115;8.10899152;7.45136281;8.001890029;3.750079359;8.187785842;6.819271886;6.70021762;8.088695431;7.18152249;9.012529063;5.832412175;6.403648712;6.228286759;8.638632853;8.798243052;6.186018966;6.5932557;4.67240204;5.521895521;5.742502575
Sample2;D:/plate1.xlsx;4.758767711;5.953735239;5.795939382;6.908798144;5.586596343;7.92488369;9.035616333;4.824835729;8.779698006;9.612733059;5.039320864;6.596901909;8.303579259;6.210524456;5.914625686;9.915941336;6.676938245;5.854805583;7.029030818;12.27725242;7.636632177;11.9900406;5.571911474;6.3491436;7.628091966;6.903797418;7.585586455;5.046470213;7.639933686;8.5452396;3.603147502;5.745660457;7.312572607;4.761939061;4.082369679;5.601135332;6.339222631;5.618118284;8.324189201;6.196422731;3.876701516;7.959053493;7.961967745;6.770527671;9.610821285;6.041800885;7.508275767;5.894449315;8.086498055;7.173222747;5.78226071;5.73243031;6.758034791;7.025705856;7.583461365;6.849790599;7.873048012;5.31991844;5.815804223;5.321037364;5.496933768;9.195179425;7.162771096;6.300662014;4.376940526;5.378183124;8.101405529;8.688383379;6.822337468;8.064129944;5.763769593;10.67972029;8.17287322;8.374958785;7.385805455;5.901012975;4.479830544;7.018679341;7.795813864;4.005448271;8.877152605;6.886562258;5.872642819;6.807475944;7.932684469;6.501205602;4.980927811;6.509923674;4.00100261;5.668020245;4.562408758;5.542897677;8.555383799;5.134680782;4.282592679;6.181062388;5.824663804;5.14569383;5.772911572;6.028383426;6.388206686;6.263192349;3.844688288;7.156257967;3.785859792;10.03244814;7.018679341;4.408199711;8.073816374;7.724190698;4.562818483;6.081383412;7.527058123;8.055980276;9.031803958;6.317754916;6.701351759;7.091610073;7.766135485;9.657962329;5.174260762;5.539775613;6.289067313;6.031745077;6.514710659;10.20750948;4.074912051;6.740918016;8.13812285;7.051147499;5.926323123;6.645696601;3.408911455;7.620051065;8.167035175;10.68773355;7.983204686;7.331066548;7.234839298;4.360420645;6.560762929;7.249416327;6.567576661;4.620528959;6.513699133;5.991197674;8.81795863;7.709516945;5.855692285;4.68880008;8.915448181;5.866538091;9.15708183;4.029947395;6.027206237;8.445396904;5.584322847;6.762409338;7.676464315;5.986948298;7.955042657;11.9754748;5.208445695;6.325346687;7.29505152;4.162097932;7.114604851;5.947262376;5.496991467;5.312323713;8.213881713;9.150702376;9.168814537;5.44113864;8.456820494;5.448743038;4.444134192;7.322081795;10.20470037;9.588357516;5.337820015;6.852458333;7.58264707;5.883872566;10.10179284;6.257953753;6.2663427;7.546728061;4.48840944;6.517211354;7.855309604;5.594728562;4.76140955;6.221919162;9.066824016;10.43972979;7.638226439;4.029213778;4.823417538;7.260384476;5.876485284;8.17287322;7.772916664;7.157947742;5.92545011;6.805507177;8.424244251;7.626320348;5.60250417;7.053156251;4.954734983;9.338200607;7.858737193;5.97191787;6.024812958;9.506608591;4.956515989;6.321820048;5.167032671;5.71611098;5.261378324;6.727424059;8.679942321;7.876507042;5.446847695;7.950696638;9.025075654;5.241424651;5.831908108;5.274563176;7.587777824;6.683886221;7.542872966;5.693245362;4.086676837;8.140159141;7.873048012;5.446847695;4.775959532;5.638768891;8.086498055;6.910880859;3.842599313;4.291142183;8.02527199;6.678110633;5.494516183;7.949015667;6.170595055;7.047975741;10.81134081;7.177952856;4.575278712;7.518937799;4.26698176;7.046071773;8.972213973;5.179885168;4.264669058;10.82646594;6.148332505;5.4803963;5.202524169;4.493873036;8.666411145;7.371543587;8.383563751;9.325107615;7.926221551;7.883087581;7.263760887;8.078883855;9.355243812;6.551897554;6.610697085;8.321913877;9.048659501;10.31011738;5.630170751;6.863692945;8.383563751;7.582720987;8.36165561;4.037348468;8.054418473;6.730998585;7.066377471;8.273973717;7.403597339;9.450308835;5.559741521;8.196434127;6.538740846;9.095323094;8.009854295;6.313376544;6.299623749;4.613419812;5.251657071;6.648827966
Sample3;D:/plate1.xlsx;4.890819;6.181981397;5.734939631;6.782161597;6.152722757;8.332295121;8.939143925;5.005807654;8.303741071;9.476835988;6.17856017;6.504413445;8.233705465;5.786706088;5.341334712;9.18341494;6.002397271;6.159726928;7.261236057;12.50439716;7.45205273;11.97740922;5.769788511;6.184394831;7.766814098;6.741505256;8.045836436;4.700959716;8.10638106;8.332917905;3.785896548;5.261794367;7.605334051;4.714860366;3.945660671;6.372930319;6.010101077;5.731228743;8.026037518;6.899732395;3.937805462;7.69233121;8.890924048;6.601580211;10.84188463;6.358268097;9.1717899;5.836529092;9.167693575;7.064297937;5.630749745;5.761125873;6.759494167;6.929544821;7.763732242;7.081962743;7.581619452;5.295365855;6.106105654;6.18664545;5.496574982;8.604218259;6.889671358;6.256644252;4.414110248;5.619717028;8.082680469;8.626368787;6.97800635;7.401921573;5.628451385;10.76287326;9.63262976;8.178809734;8.139519252;5.746561872;5.698262954;6.983817693;7.48860127;4.048803826;8.874239197;6.027646226;5.873174362;6.418238346;7.641428416;6.620215792;4.793877869;6.627971875;4.150774209;5.250357461;4.457246576;5.861924696;8.695992306;5.236388454;4.730998423;5.640092184;6.454433105;4.691605506;5.52982662;6.050934841;5.800296288;6.230039217;3.833046677;8.316589862;3.960726429;9.446600513;6.983817693;4.616267934;7.303045248;7.470268282;4.75372852;6.032369246;7.226057357;8.698166499;9.602398074;6.78951451;6.301277448;7.025249859;7.59373942;10.30510417;5.26096608;4.762553871;6.096326568;6.336607793;7.312519312;11.45018768;3.799753974;6.68189148;8.338428887;7.220406321;5.597135734;6.52430234;3.485902218;7.304804888;7.615494833;9.803870956;7.808161695;8.072030229;7.321601009;4.4544797;6.654822439;6.931616666;6.077017797;4.313016274;7.82906078;5.748704291;8.904140911;7.147999405;5.564146226;4.648761148;9.567711322;4.886953272;8.220172422;4.014052562;6.282844987;8.229844355;5.639305609;6.645102112;7.239507527;5.936910027;7.870460878;12.1106177;5.044799935;6.143247925;7.326203643;3.838891908;7.395109885;6.392646621;5.225558724;5.535824408;9.12619644;9.007961552;9.280782585;5.374338119;7.754711054;5.556857825;4.344101463;7.168154743;10.27247251;9.668064651;5.610418283;6.336278742;7.792285048;6.236334089;9.944501151;6.545317516;6.472683232;7.432239592;4.504683321;6.578145519;8.79380514;5.602690443;7.527858967;6.658740591;8.945412793;10.43711929;7.37126283;4.281039187;4.804940651;7.059977649;5.586230553;9.63262976;7.768196006;6.558154314;6.064740621;6.698733874;8.648992749;8.500909436;5.562025476;6.932374878;5.049636053;9.358296342;7.563156096;5.842899657;6.472710745;9.732928843;4.538401539;6.60713857;5.106442432;6.157705372;5.710426785;6.138821538;8.5119408;7.940895665;5.604745297;7.790010611;8.84434093;5.201590703;6.470797917;5.44212969;7.155746306;7.186958388;8.40915056;5.842942267;4.978860406;7.603672405;7.581619452;5.604745297;4.782805989;6.106684191;9.167693575;6.144251326;3.742170038;5.291503972;7.665540673;6.154600878;4.864166298;7.808197869;6.307146236;6.456883263;10.57381475;8.597006209;4.52908702;7.21271909;5.586841311;8.152493779;9.123678085;5.346052552;4.300009468;9.977346722;6.326415236;5.432780531;5.010479055;4.336267475;8.689254075;6.899203898;8.177817277;9.361124065;7.738025391;7.932780198;6.699822031;8.07004031;9.265536979;6.223235468;6.242352085;8.513809977;10.1895474;8.939684832;5.913054949;8.319958391;8.177817277;7.431812163;8.050826322;4.268880575;7.974681803;6.473488344;6.601947772;8.202258117;7.166755267;9.071568261;5.359467079;7.613156555;6.665601541;9.662941236;8.828252591;6.122217968;6.332530542;5.149443787;5.818373569;6.226209886
Sample4;D:/plate1.xlsx;5.431987844;6.377178363;5.721430726;7.355786686;6.64808255;7.949710681;9.064330509;5.080317627;8.289612819;9.315823334;5.239833023;6.627419561;8.557277445;5.594616003;5.693377176;8.661320856;5.949724155;6.284836171;7.14347988;12.48854751;7.277071477;11.82804304;5.875285072;6.193099777;7.759950627;6.5542229;7.235919681;4.83631808;7.782558891;8.296571296;3.840892836;5.649908585;6.942463972;4.904129431;3.803375767;6.49653941;6.018186074;5.917144338;7.896135842;7.072798823;3.995767366;7.532612636;7.113008278;6.17409799;8.964001409;5.608849225;8.900457161;6.255637747;9.791041325;6.83048758;5.671386558;5.70898006;6.768033825;6.766251668;7.845464455;6.908090909;7.531375212;5.689454105;5.860427884;6.694184251;5.66986878;8.522353928;6.482780808;6.265096924;4.862066162;5.522108521;8.052209002;8.126170775;7.257700934;7.893255691;5.461016046;11.11412077;8.547018244;8.417019005;9.407898448;5.399412287;6.742148422;6.804867553;7.414624511;4.162555838;8.732648302;5.955069343;5.942557623;6.161814135;8.0685587;6.956580109;4.63451602;6.843506651;4.024551769;5.110048095;4.448822565;5.712304625;8.750744805;5.393164296;4.607561538;6.286082336;6.628149258;7.561224731;5.262761469;5.984847268;6.139277041;6.06847792;4.517477066;8.563467658;4.310680157;8.052840726;6.804867553;4.70572543;7.39698117;7.501893332;4.334887482;6.431570145;6.898221247;9.974076262;9.482893284;7.664596886;6.386552901;6.933176404;7.887917036;10.08597836;5.898213365;4.531965835;5.897704431;6.29335586;6.901058037;11.38971029;3.923229185;6.681161034;8.342602047;6.972411057;5.708563206;6.924977021;3.903195107;7.33428502;7.4973605;9.388596156;7.745287445;8.18542799;7.630405035;4.557907982;6.246015301;6.900388401;5.843353794;4.499070413;9.154367808;5.97099835;8.519904532;7.107688968;5.516886733;4.68138109;9.642183052;4.244406941;8.528122881;4.064813314;6.102425064;8.109449259;5.480567742;6.249901773;7.289533431;5.748456546;7.890846971;11.73868596;5.24461715;5.883513206;7.133292242;3.909445477;7.189691646;7.393110582;5.161010821;5.812838714;9.804338264;8.965688966;8.466588479;5.030453984;7.913194868;5.611211332;4.307462377;7.106452261;10.07986135;9.630148429;5.106270375;6.605303512;7.425293502;5.92337159;10.04996331;8.857397152;6.74144477;7.486664707;4.454529247;6.707594195;8.406496122;5.592136663;4.477391117;7.709903242;9.247388577;10.24155542;7.712598113;5.644128608;4.776276194;6.959247453;5.737075057;8.547018244;7.784815325;6.327431394;5.802628856;6.767826784;8.728865974;6.917312116;5.464425617;6.910221525;5.454866921;9.437390015;7.59792721;5.645489494;6.46276864;9.836893078;4.687342767;6.089062116;5.301824084;6.699297505;5.302320129;6.174368485;8.27871028;7.980292472;5.466486586;7.907537234;8.363842421;5.224248924;7.793512936;5.41907421;7.495714835;7.145105902;7.946382336;6.378520905;5.144338067;7.575426362;7.531375212;5.466486586;4.682457842;5.760141188;9.791041325;7.253436636;3.657077681;6.55370482;7.756746059;5.625758489;5.05953527;7.852983782;6.355213493;6.268059809;10.27142115;7.874754667;4.555790715;7.405334719;4.217103855;8.107070395;9.41667997;4.888971643;4.525610734;10.73586818;6.40065083;5.390667842;5.054533721;4.366741796;8.210330091;6.147901912;8.418677624;9.369360806;7.536327;8.19766195;6.698531063;7.609411373;9.279404313;6.086014542;6.270157946;7.923932473;8.540074499;10.36529206;5.88765642;9.547093584;8.418677624;7.55645496;8.158579683;4.015322217;7.772938379;6.9087715;6.706655759;8.363456984;7.439468431;8.838766681;5.4849869;7.942904951;6.639411638;8.078910858;9.682577703;5.876812699;6.134042744;5.517329953;5.612438548;6.081866856
Sample5;D:/plate1.xlsx;4.453691416;5.703262117;5.507197925;7.729350159;6.464716358;7.902019898;8.422337343;4.887133006;8.344374013;9.641281891;4.629013384;6.9100469;8.599999508;5.861667361;5.216507778;8.358459773;5.810534636;5.518389074;7.480088225;12.90673257;7.972042185;12.09231437;6.007897295;5.292413771;7.146585365;6.572221276;7.370732618;4.509195348;7.473126496;8.048253772;4.321468642;5.613626624;7.486671422;5.011519637;3.480350615;5.512575423;6.346716776;6.41318109;7.375873728;7.794938606;3.737362056;7.208668079;7.698731628;6.284323662;9.357739592;6.204325191;8.239170939;6.996065588;10.88325981;7.239313322;5.27120475;6.033539394;7.138025777;6.522905803;7.927816964;7.326238901;7.215940449;5.734098892;6.203547353;6.36146449;5.9686643;7.459997848;6.579670826;5.540448447;5.185926782;4.958812115;7.540852839;7.722855591;5.827013062;6.546688782;5.37142116;11.24148039;7.583783342;8.327751147;10.1767545;5.5027331;8.36261953;6.812718341;7.462917272;4.123025626;9.09745685;6.087892307;5.218231236;6.710702259;6.485545304;5.815183422;4.036427359;6.387694078;4.161155107;5.181996979;4.462493211;6.112274556;8.268544168;5.185041914;4.758013381;6.011914038;6.166339138;8.606073744;6.010959523;6.146600206;6.161134812;6.146181884;4.396492201;8.414106818;5.096531246;8.359019944;6.812718341;5.296934541;6.976178758;7.75062919;4.646422773;6.381051553;6.70627255;9.853317464;9.49072729;8.060968886;5.002695684;6.705372065;7.596677907;8.800039023;5.325278521;4.751358143;5.89801873;6.462709062;6.510421842;11.41008234;3.506401424;6.363836416;8.23450544;7.129600098;6.395276918;6.8509806;3.711275179;7.682640324;6.59764452;9.548918022;7.646927369;8.789078011;7.22458243;4.661600729;6.15245395;7.039303885;6.122656647;4.449867137;6.995320675;6.173421393;8.122438989;6.140980713;5.716286946;4.501140076;9.214244323;4.086877787;7.769276974;4.26965913;6.495464433;7.582677997;5.973516088;6.347246463;8.034435336;4.070583817;8.027394082;12.17929681;4.969786747;5.985939093;7.658766945;4.078967082;6.883977891;6.805424453;5.222978718;5.465226793;11.25313315;10.04628713;8.983679515;5.651405587;7.479079696;5.440600914;4.122391686;7.082429453;9.958670045;9.812803575;5.662440355;6.166164914;7.486362418;5.858077196;10.0596418;10.12392188;6.64971534;7.130760177;5.147079096;7.534054403;7.896882432;5.282828778;5.13632232;7.756443391;9.194793832;10.60206454;6.914603524;5.149475192;4.980991549;6.835860271;5.713908883;7.583783342;7.451272333;6.185601461;5.834120222;6.929971649;8.31122984;8.141177884;6.044313417;7.02670044;4.748618576;9.183156851;7.336445212;5.272222821;6.942404108;9.158845975;5.349465205;5.864850995;5.34600031;6.125262178;6.369531816;5.904321848;8.603314589;7.770208732;5.111678986;8.658693343;8.084683524;4.948927272;7.39777403;5.167134485;6.518312695;7.584029484;6.975023887;6.393107004;7.631593482;6.764616046;7.215940449;5.111678986;4.80670579;4.738151919;10.88325981;6.105952665;3.783878059;8.729854317;7.597348013;5.5904751;4.25548744;7.580460801;6.401490139;6.76384885;10.46065977;8.189784339;4.721531719;7.571570541;7.539659572;9.551559384;8.850828001;4.838207298;5.126117157;9.195080659;6.55966057;6.135255516;5.288323046;4.701470579;6.390804505;5.928548313;7.970557152;9.430116141;7.697618757;8.234280597;6.694637081;7.619699416;9.456506329;6.340289305;5.715969752;8.797743093;8.873071368;8.552512957;5.713010809;8.822183156;7.970557152;7.323825988;7.251869975;4.102921634;7.918318922;6.194586248;5.865726062;8.09163864;7.388688388;8.04783799;5.468843161;8.172319208;6.265064722;9.940747146;9.907694195;5.414036852;6.613823001;6.494480903;5.83423683;5.926386616
Sample6;D:/plate1.xlsx;4.575550414;5.589444001;6.106228134;7.560319938;5.744897873;7.79372096;8.745421715;5.089447948;8.558876266;9.458905418;5.562883452;7.197787157;8.909181078;7.449463591;4.832022713;9.535490739;6.2932254;6.016173199;6.967590122;12.35105206;7.935108368;11.87161243;5.811308695;6.191738186;7.591729214;6.97064069;7.653866594;5.433548586;6.946664235;8.871022751;3.774557497;5.324301984;7.221539022;4.904327256;4.245837788;5.367113021;5.993927905;7.030883523;8.190552506;6.34385932;4.250545871;7.80596676;7.924948455;6.680650818;10.14139757;6.442126253;6.831259341;6.089285828;7.797714889;6.939191835;5.661323467;5.40869033;7.052834269;7.201282806;8.272479122;6.827480696;7.773687681;5.354985025;5.946761295;4.93908217;5.462325472;9.920834621;7.324251698;7.00729501;4.272000006;5.722461378;7.997690917;8.753610803;6.443839669;7.944409056;6.094790255;10.63910361;9.332633506;8.378864952;6.820481269;6.126529768;4.831813004;6.935431428;7.672522759;3.913210026;8.720150891;6.347023067;5.823964611;7.113095179;6.967408982;6.61604172;4.760797038;7.076231177;4.036509765;5.823053697;4.89037736;5.555927316;9.131760503;5.494076725;4.196262933;5.547241129;6.212348297;4.63120903;6.067835676;5.609358907;6.412218419;6.529104845;4.129493835;7.519139761;3.722082038;9.751441934;6.935431428;4.162013697;8.263990999;7.744338921;4.367443277;6.167856943;7.423969915;7.565718814;9.370525164;6.399502026;6.570601865;7.130608721;7.496814623;10.03821331;5.787044032;5.237953339;6.15737401;6.282903985;6.709633709;6.997850203;3.902382864;6.660436619;8.268267863;6.964692188;6.657269697;6.99972407;3.342082629;7.770738122;8.140761249;10.46077107;7.660612931;7.553942181;7.050167832;4.64262543;6.303891659;6.65623163;6.235619108;5.080437377;6.674945692;5.768655097;8.86436595;7.524157264;5.592004627;4.338692226;8.789455073;4.456762572;8.809774354;4.338511621;6.237884578;8.567172149;5.805097096;7.294959755;7.231518652;5.723256898;8.041725198;12.04209034;5.935000324;6.369858401;7.434425695;4.104939773;7.54242744;6.232860686;5.30835582;5.532789527;8.286589751;9.249556546;9.332534592;5.655542036;8.790011983;5.270912587;4.63279114;7.844624963;9.991784719;9.553325985;5.358876736;7.150799079;8.230722388;6.086241671;10.07366769;6.483429775;6.097721746;7.309016991;5.071292893;6.617365031;7.366978473;5.373823184;4.914168748;6.093994591;8.374003194;10.9947667;7.008146955;3.753604431;5.15025845;7.257741431;5.837493828;9.332633506;7.347143759;7.316614676;6.438504131;6.85781589;8.411031199;8.232010392;6.044815771;6.867998608;4.772246919;9.579773763;7.453012462;5.785606613;5.904636486;9.710129806;4.596162809;6.14602336;5.48015547;5.944917661;5.529479857;8.138024953;8.775565262;8.018480149;5.461092131;8.004691903;9.141667735;5.492449291;5.873311969;5.488331055;6.741842607;7.143806091;7.241393252;5.507921136;4.084004769;8.19847177;7.773687681;5.461092131;5.15841526;5.421447228;7.797714889;7.616119043;3.549064823;4.034011199;7.956097805;6.782905767;4.891998131;8.040786369;6.514874018;7.130746467;10.93036928;7.831280457;4.541895978;7.648295987;4.339205691;6.857734013;9.110954267;5.466407307;4.630547717;10.04886938;6.601285144;6.218657139;4.999877487;4.315507572;8.679981582;7.022066646;8.61395442;9.314959353;7.777973089;7.917568768;7.314430974;8.458682364;8.856991053;6.364700285;6.42836257;8.781870097;9.669986428;9.798755097;5.474569516;5.974460514;8.61395442;7.354113331;8.503915853;3.92276016;8.174423285;6.923493818;6.856754672;8.455425377;7.307421053;9.29801742;5.536229991;7.815638083;6.369288916;8.549617861;8.242024784;6.397103395;7.473154844;4.868052896;6.278069568;6.271739723
